file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_10_A-C-0_4_Rg80to1200-CE102040-root-J4-S1_Run223.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_10_A-C-0_4_Rg80to1200-CE102040-root-J4-S1_Run223.raw,76454140,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,994.0,0.009515608,11.504536360266666,2022-02-05 15:21:46.664096,5307,2025-10-31T16:16:39
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_41_B-D-3_4_Rg80to1200-CE102040-root-F11-S1_Run234.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_41_B-D-3_4_Rg80to1200-CE102040-root-F11-S1_Run234.raw,80144935,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010410725333333333,11.507237932283335,2022-02-05 17:39:24.837256,6052,2025-10-31T16:10:36.640000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_55_A-D-4_2_Rg70to1050-CE102040-root-A15-S1_Run150.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_55_A-D-4_2_Rg70to1050-CE102040-root-A15-S1_Run150.raw,91453466,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,995.0,0.0077010658,21.00193,2022-02-20 20:29:26.334056,7309,2025-10-31T16:19:49.030000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_13_A-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run62.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_13_A-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run62.raw,90700798,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0078288184,20.999989,2022-02-19 11:52:03.924880,7343,2025-10-31T15:52:09.500000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_54_B-D-4_6_Rg70to1050-CE102040-root-E14-S1_Run254.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_54_B-D-4_6_Rg70to1050-CE102040-root-E14-S1_Run254.raw,91313032,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,980.0,0.0034348355,21.00077,2022-02-22 10:58:46.671152,7479,2025-10-31T16:44:41.870000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_78_B-C-7_3_Rg80to1200-CE102040-root-J25-S1_Run167.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_78_B-C-7_3_Rg80to1200-CE102040-root-J25-S1_Run167.raw,76456174,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009461397083333333,11.506275848,2022-02-05 03:41:35.854440,5310,2025-10-31T16:36:18.250000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_57_A-C-4_5_Rg70to1050-CE102040-root-I14-S1_Run245.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_57_A-C-4_5_Rg70to1050-CE102040-root-I14-S1_Run245.raw,91060876,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,970.0,0.0046323644,21.001238,2022-02-22 07:38:58.631520,7438,2025-10-31T15:51:58.200000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_22_B-D-2_2_Rg80to1200-CE102040-root-H4-S1_Run120.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_22_B-D-2_2_Rg80to1200-CE102040-root-H4-S1_Run120.raw,76186000,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,983.0,0.00951990025,11.499285322133334,2022-02-04 17:53:52.615440,5446,2025-10-31T15:51:30.780000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_32_B-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run30.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_32_B-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run30.raw,90468270,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,960.0,0.0046294477,21.001892,2022-02-18 23:59:47.924864,7484,2025-10-31T16:46:22.270000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_32_B-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run31.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_32_B-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run31.raw,90807739,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0076928125,21.002659,2022-02-19 00:22:11.918232,7304,2025-10-31T16:41:23.390000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_61_A-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run20.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_61_A-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run20.raw,76989206,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009456259716666667,11.505208847716666,2022-02-03 20:57:50.136088,5451,2025-10-31T16:07:49.360000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_14_B-C-2_1_Rg80to1200-CE102040-root-G5-S1_Run38.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_14_B-C-2_1_Rg80to1200-CE102040-root-G5-S1_Run38.raw,76397350,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,994.0,0.009504860783333334,11.507253684233332,2022-02-04 00:44:20.204112,5356,2025-10-31T16:19:01.780000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_41_B-D-3_4_Rg70to1050-CE102040-root-F11-S1_Run229.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_41_B-D-3_4_Rg70to1050-CE102040-root-F11-S1_Run229.raw,92183009,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,970.0,0.0046345658,21.001645,2022-02-22 01:43:40.628552,7459,2025-10-31T15:44:57.440000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_6_A-C-0_2_Rg80to1200-CE102040-root-I5-S1_Run129.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_6_A-C-0_2_Rg80to1200-CE102040-root-I5-S1_Run129.raw,76112689,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,982.0,0.009428774933333333,11.505855252016666,2022-02-04 19:46:18.594648,5389,2025-10-31T15:56:34.210000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_14_B-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run36.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_14_B-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run36.raw,90867365,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,995.0,0.0046335803,21.000546,2022-02-19 02:13:37.926400,7465,2025-10-31T16:36:08.630000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_22_B-D-2_2_Rg70to1050-CE102040-root-H4-S1_Run117.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_22_B-D-2_2_Rg70to1050-CE102040-root-H4-S1_Run117.raw,90473683,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,995.0,0.0076789326,21.001072,2022-02-20 08:15:54.133096,7328,2025-10-31T16:27:36.600000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_72_B-D-7_2_Rg80to1200-CE102040-root-E25-S1_Run113.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_72_B-D-7_2_Rg80to1200-CE102040-root-E25-S1_Run113.raw,79423772,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010669744,11.506883195999999,2022-02-04 16:26:07.667904,6066,2025-10-31T16:42:15.820000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_80_B-D-7_3_Rg70to1050-CE102040-root-C22-S1_Run196.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_80_B-D-7_3_Rg70to1050-CE102040-root-C22-S1_Run196.raw,89233083,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,995.0,0.0076955822,21.000699,2022-02-21 13:30:56.509488,7303,2025-10-31T15:41:03.920000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_50_A-C-4_3_Rg80to1200-CE102040-root-J12-S1_Run178.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_50_A-C-4_3_Rg80to1200-CE102040-root-J12-S1_Run178.raw,79641541,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010413762833333332,11.499834885083335,2022-02-05 05:58:51.692536,6052,2025-10-31T16:02:54.900000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_60_B-C-4_9_Rg80to1200-CE102040-root-E11-S1_Run272.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_60_B-C-4_9_Rg80to1200-CE102040-root-E11-S1_Run272.raw,82580397,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010405512,11.501861780533334,2022-02-07 16:34:34.486120,5998,2025-10-31T16:36:32.870000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_1_A-D-0_1_Rg80to1200-CE102040-root-I2-S1_Run28.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_1_A-D-0_1_Rg80to1200-CE102040-root-I2-S1_Run28.raw,79990762,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.00104030425,11.498949941849999,2022-02-03 22:38:33.531056,6029,2025-10-31T16:31:33.580000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_41_B-D-3_4_Rg70to1050-CE102040-root-F11-S1_Run230.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_41_B-D-3_4_Rg70to1050-CE102040-root-F11-S1_Run230.raw,91960806,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0076549119,20.999944,2022-02-22 02:05:56.631376,7310,2025-10-31T16:02:15.350000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_36_A-C-3_1_Rg70to1050-CE102040-root-I12-S1_Run85.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_36_A-C-3_1_Rg70to1050-CE102040-root-I12-S1_Run85.raw,91209135,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,970.0,0.0046296822,21.003563,2022-02-19 20:24:48.008096,7442,2025-10-31T16:26:16.090000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_16_B-C-2_2_Rg80to1200-CE102040-root-F2-S1_Run131.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_16_B-C-2_2_Rg80to1200-CE102040-root-F2-S1_Run131.raw,79577748,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010708890666666668,11.503932318399999,2022-02-04 20:11:13.129568,6066,2025-10-31T16:32:42.200000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_80_B-D-7_3_Rg80to1200-CE102040-root-C22-S1_Run199.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_80_B-D-7_3_Rg80to1200-CE102040-root-C22-S1_Run199.raw,79815098,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.00104088455,11.506075451733333,2022-02-05 10:21:44.979240,6053,2025-10-31T16:20:37.410000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_64_B-D-5_2_Rg80to1200-CE102040-root-H24-S1_Run147.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_64_B-D-5_2_Rg80to1200-CE102040-root-H24-S1_Run147.raw,76363304,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009466723216666667,11.504975939733333,2022-02-04 23:31:37.590672,5412,2025-10-31T16:06:28.610000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_62_B-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run52.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_62_B-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run52.raw,79703948,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010436557333333332,11.505931760000001,2022-02-04 03:39:50.769320,6069,2025-10-31T16:06:53.260000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_71_A-D-7_1_Rg70to1050-CE102040-root-E25-S1_Run82.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_71_A-D-7_1_Rg70to1050-CE102040-root-E25-S1_Run82.raw,89997241,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,970.0,0.0046206501,21.003827,2022-02-19 19:18:12.002360,7442,2025-10-31T16:27:25.550000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_47_B-D-4_2_Rg80to1200-CE102040-root-G13-S1_Run137.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_47_B-D-4_2_Rg80to1200-CE102040-root-G13-S1_Run137.raw,80212389,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010655226666666667,11.506295873616667,2022-02-04 21:26:28.808296,6063,2025-10-31T16:24:11.370000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_58_B-C-4_8_Rg70to1050-CE102040-root-I14-S1_Run264.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_58_B-C-4_8_Rg70to1050-CE102040-root-I14-S1_Run264.raw,86736347,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,90.0,0.0078166511,21.003923,2022-02-22 16:28:24.748616,7295,2025-10-31T16:52:07.770000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_74_A-D-7_2_Rg80to1200-CE102040-root-C22-S1_Run163.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_74_A-D-7_2_Rg80to1200-CE102040-root-C22-S1_Run163.raw,79560962,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010409194833333334,11.498812470950002,2022-02-05 02:51:47.822048,6064,2025-10-31T16:08:00.330000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_37_B-C-3_1_Rg80to1200-CE102040-root-I12-S1_Run78.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_37_B-C-3_1_Rg80to1200-CE102040-root-I12-S1_Run78.raw,80439321,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010455325333333333,11.500276283716666,2022-02-04 09:07:09.030904,6022,2025-10-31T16:34:55.770000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_4_A-C-0_1_Rg70to1050-CE102040-root-D2-S1_Run24.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_4_A-C-0_1_Rg70to1050-CE102040-root-D2-S1_Run24.raw,91674489,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,95.0,0.0046340651,21.001905,2022-02-18 21:46:13.918824,7471,2025-10-31T19:06:52.890000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_3_B-D-0_1_Rg80to1200-CE102040-root-G3-S1_Run40.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_3_B-D-0_1_Rg80to1200-CE102040-root-G3-S1_Run40.raw,79262232,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010419504000000002,11.502306302416667,2022-02-04 01:09:21.789488,6062,2025-10-31T16:21:44.790000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_43_A-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run22.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_43_A-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run22.raw,79737160,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010412274666666667,11.502361704833334,2022-02-03 21:23:12.088224,6047,2025-10-31T15:51:48.100000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_52_B-D-4_5_Rg80to1200-CE102040-root-C13-S1_Run241.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_52_B-D-4_5_Rg80to1200-CE102040-root-C13-S1_Run241.raw,76409346,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,989.0,0.0094522976,11.50229320455,2022-02-05 19:07:07.517792,5400,2025-10-31T16:22:30.330000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_53_A-D-4_1_Rg70to1050-CE102040-root-E14-S1_Run42.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_53_A-D-4_1_Rg70to1050-CE102040-root-E14-S1_Run42.raw,91540248,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,980.0,0.0039499985,21.000939,2022-02-19 04:27:03.924920,7491,2025-10-31T16:13:48.780000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_21_A-D-2_2_Rg70to1050-CE102040-root-H4-S1_Run95.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_21_A-D-2_2_Rg70to1050-CE102040-root-H4-S1_Run95.raw,90625660,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,980.0,0.0076525317,21.002777,2022-02-20 00:07:12.005600,7367,2025-10-31T15:41:14.730000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_38_A-D-3_4_Rg70to1050-CE102040-root-D15-S1_Run215.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_38_A-D-3_4_Rg70to1050-CE102040-root-D15-S1_Run215.raw,91332786,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,975.0,0.0077222652,21.002257,2022-02-21 20:32:22.630544,7336,2025-10-31T16:51:25.490000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_78_B-C-7_3_Rg70to1050-CE102040-root-J25-S1_Run162.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_78_B-C-7_3_Rg70to1050-CE102040-root-J25-S1_Run162.raw,90389844,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],121.3333,970.0,0.0046194659,21.000257,2022-02-21 00:55:48.378344,7432,2025-10-31T16:33:04.150000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_60_B-C-4_9_Rg70to1050-CE102040-root-E11-S1_Run266.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_60_B-C-4_9_Rg70to1050-CE102040-root-E11-S1_Run266.raw,90685249,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,970.0,0.0046089993,21.0022,2022-02-22 17:12:46.751096,7435,2025-10-31T16:10:17.840000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_25_B-C-2_4_Rg80to1200-CE102040-root-J2-S1_Run229.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_25_B-C-2_4_Rg80to1200-CE102040-root-J2-S1_Run229.raw,76256376,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009480349083333334,11.50238017415,2022-02-05 16:36:56.384008,5331,2025-10-31T16:46:12.180000
