file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time,error
60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5029,13.5029,2023-12-21T19:03:08-08:00,1.0,2026-06-30T23:07:00.661686,
60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d,0,.d,Error processing 60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T23:05:41.264402,,,,,,,,,,,,,,
60920_10_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14069.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14069.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.503,13.503,2023-12-23T05:10:41-08:00,1.0,2026-07-01T00:25:49.660396,
60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-25T19:31:40-08:00,1.0,2026-07-01T01:52:44.665192,
60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d,0,.d,Error processing 60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T01:51:25.936799,,,,,,,,,,,,,,
60920_10_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_37_1_14017.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_37_1_14017.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.4999,13.4999,2023-12-22T06:07:55-08:00,1.0,2026-06-30T23:36:49.888134,
60920_10_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_37_1_14099.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_37_1_14099.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-24T19:35:45-08:00,1.0,2026-07-01T00:54:08.521013,
60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5008,13.5008,2023-12-26T05:16:42-08:00,1.0,2026-07-01T02:17:30.915231,
60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d,0,.d,Error processing 60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:16:03.182937,,,,,,,,,,,,,,
60920_10_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_14041.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_14041.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5031,13.5031,2023-12-22T16:46:05-08:00,1.0,2026-07-01T00:01:05.844064,
60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5032,13.5032,2023-12-25T05:47:22-08:00,1.0,2026-07-01T01:19:22.638190,
60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d,0,.d,Error processing 60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T01:18:02.705298,,,,,,,,,,,,,,
60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5005,13.5005,2023-12-26T07:29:40-08:00,1.0,2026-07-01T02:22:59.236252,
60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d,0,.d,Error processing 60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:21:40.208023,,,,,,,,,,,,,,
60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5029,13.5029,2023-12-21T16:50:09-08:00,1.0,2026-06-30T23:02:47.345296,
60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d,0,.d,Error processing 60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T23:01:28.535702,,,,,,,,,,,,,,
60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5032,13.5032,2023-12-22T01:42:00-08:00,1.0,2026-06-30T23:27:14.585420,
60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d,0,.d,Error processing 60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T23:25:57.280965,,,,,,,,,,,,,,
60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14060.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14060.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5031,13.5031,2023-12-23T01:11:20-08:00,1.0,2026-07-01T00:17:13.194693,
60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14074.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14074.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5031,13.5031,2023-12-23T07:23:37-08:00,1.0,2026-07-01T00:30:41.926689,
60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5032,13.5032,2023-12-25T13:19:24-08:00,1.0,2026-07-01T01:36:11.391166,
60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d,0,.d,Error processing 60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T01:34:52.150585,,,,,,,,,,,,,,
60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-25T14:12:35-08:00,1.0,2026-07-01T01:38:56.360333,
60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d,0,.d,Error processing 60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T01:37:36.891776,,,,,,,,,,,,,,
60920_11_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_38_1_14028.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_38_1_14028.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5063,13.5063,2023-12-22T11:00:24-08:00,1.0,2026-06-30T23:47:40.006225,
60920_11_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_38_1_14104.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_38_1_14104.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5034,13.5034,2023-12-24T21:48:43-08:00,1.0,2026-07-01T01:00:18.474002,
60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5007,13.5007,2023-12-26T03:30:21-08:00,1.0,2026-07-01T02:11:50.546065,
60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d,0,.d,Error processing 60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:10:30.857792,,,,,,,,,,,,,,
60920_11_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14044.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14044.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5034,13.5034,2023-12-22T18:05:52-08:00,1.0,2026-07-01T00:04:59.236522,
60920_11_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14118.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14118.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5032,13.5032,2023-12-25T04:01:00-08:00,1.0,2026-07-01T01:16:32.088039,
60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5009,13.5009,2023-12-26T15:28:18-08:00,1.0,2026-07-01T02:43:19.179271,
60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d,0,.d,Error processing 60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:41:59.298663,,,,,,,,,,,,,,
60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-21T19:56:19-08:00,1.0,2026-06-30T23:09:42.872017,
60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d,0,.d,Error processing 60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T23:08:25.350948,,,,,,,,,,,,,,
60920_1_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14081.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14081.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5031,13.5031,2023-12-23T10:29:47-08:00,1.0,2026-07-01T00:36:48.752960,
60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5029,13.5029,2023-12-25T12:52:49-08:00,1.0,2026-07-01T01:34:49.006561,
60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d,0,.d,Error processing 60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T01:33:29.453940,,,,,,,,,,,,,,
60920_1_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_21_1_14020.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_21_1_14020.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.503,13.503,2023-12-22T07:27:42-08:00,1.0,2026-06-30T23:40:27.808909,
60920_1_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_21_1_14086.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_21_1_14086.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5069,13.5069,2023-12-24T13:50:03-08:00,1.0,2026-07-01T00:41:43.502378,
60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5008,13.5008,2023-12-26T04:23:31-08:00,1.0,2026-07-01T02:14:38.250656,
60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d,0,.d,Error processing 60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:13:18.070372,,,,,,,,,,,,,,
60920_1_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_14035.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_14035.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.4996,13.4996,2023-12-22T14:06:32-08:00,1.0,2026-06-30T23:53:44.467125,
60920_1_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14109.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14109.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-25T00:01:40-08:00,1.0,2026-07-01T01:05:15.654677,
60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5042,13.5042,2023-12-26T08:22:50-08:00,1.0,2026-07-01T02:25:43.157534,
60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d,0,.d,Error processing 60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:24:24.572517,,,,,,,,,,,,,,
60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5033,13.5033,2023-12-22T01:15:24-08:00,1.0,2026-06-30T23:25:54.288946,
60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d,0,.d,Error processing 60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d does not seem to be a valid Solarix Mass Spectrum,2026-06-30T23:24:37.120461,,,,,,,,,,,,,,
60920_1_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14073.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14073.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5029,13.5029,2023-12-23T06:57:03-08:00,1.0,2026-07-01T00:29:28.582171,
60920_1_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14148.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_1_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14148.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48177329930104,1100.0111549919834,13.5034,13.5034,2023-12-25T17:18:42-08:00,1.0,2026-07-01T01:45:53.554962,
