file_name,file_path,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,polarity,mz_min,mz_max,rt_min,rt_max,write_time
8F10_Schmidt56-soil-Nepal-camp1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F10_Schmidt56-soil-Nepal-camp1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045837672,12.50151,2019-02-08 13:13:43.242416
5F5_4_31_mousseau-88-s009-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F5_4_31_mousseau-88-s009-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,940.0000,0.0036283842,12.503349,2019-02-04 08:35:47.695560
3E6_2_10_uren-82-s006-a04_20190211073450.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3E6_2_10_uren-82-s006-a04_20190211073450.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,975.0000,0.0045870336,12.500228,2019-02-11 07:35:43.311168
9B5_pinto62-excavatedsoil-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9B5_pinto62-excavatedsoil-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.004626468,12.50088,2019-02-09 01:50:52.400632
1H3_3_12_mayer-33-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H3_3_12_mayer-33-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0046732338,12.502158,2019-02-06 13:45:50.220184
7B1_8_11_song-51-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7B1_8_11_song-51-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036658319,12.504834,2019-02-05 00:54:24.010512
4A8_2_41_pinto-63-s028-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4A8_2_41_pinto-63-s028-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045782637,12.506001,2019-02-12 01:44:32.673088
5D10_4_1_mousseau-88-s033-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D10_4_1_mousseau-88-s033-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0035715333,12.500631,2019-02-04 03:37:13.705088
9A11_stegen-permafrost-t15-64m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A11_stegen-permafrost-t15-64m.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045809658,12.500387,2019-02-08 23:59:54.329160
4H8_7_45_zaneveld-9-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H8_7_45_zaneveld-9-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046373319,12.500972,2019-02-10 19:55:37.400912
3F1_2_20_uren-82-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F1_2_20_uren-82-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0045781644,12.500425,2019-02-10 10:30:49.029552
7C5_8_25_thomas-19-s043-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7C5_8_25_thomas-19-s043-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036307327,12.507393,2019-02-05 04:59:20.044368
2B1_3_48_king-27-s011-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B1_3_48_king-27-s011-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0046249302,12.501856,2019-02-06 19:55:52.228096
4H2_7_38_thomas-18-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H2_7_38_thomas-18-s008-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045749815,12.50176,2019-02-11 22:19:38.101216
3D10_6_39_tucker-58-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D10_6_39_tucker-58-s014-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0046309503,12.500497,2019-02-10 04:04:14.887224
1D12_1_69_berry-2-s020-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D12_1_69_berry-2-s020-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045804969,12.502119,2019-02-06 10:07:28.984024
8F7_Schmidt56-soil-Peru-25-1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F7_Schmidt56-soil-Peru-25-1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045731338,12.502599,2019-02-08 12:33:24.141424
7H3_8_74_thomas-19-s040-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7H3_8_74_thomas-19-s040-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0036290836,12.50106,2019-02-05 21:55:19.342024
8E5_Schmidt56-soil-Peru-7-2.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E5_Schmidt56-soil-Peru-7-2.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.004625868,12.500434,2019-02-08 08:28:17.151808
4H11_7_47_zaneveld-9-s001-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H11_7_47_zaneveld-9-s001-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0046344193,12.502144,2019-02-10 20:22:29.103008
4D10_1_47_thomas-18-s034-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4D10_1_47_thomas-18-s034-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.004580632,12.501551,2019-02-11 14:54:57.392640
8E3_Schmidt56-soil-Peru-85-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8E3_Schmidt56-soil-Peru-85-4.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045792969,12.502445,2019-02-08 08:01:25.746576
5F6_4_32_mousseau-88-s046-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5F6_4_32_mousseau-88-s046-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0036263656,12.500511,2019-02-04 08:49:11.703824
4G12_7_36_zaneveld-9-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4G12_7_36_zaneveld-9-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.004641699,12.502768,2019-02-10 19:01:58.902688
6D11_5_39_mousseau-88-s101-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6D11_5_39_mousseau-88-s101-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035689028,12.500047,2019-02-03 10:18:47.708016
9A6_stegen-activelayer-soil-T5-52m.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A6_stegen-activelayer-soil-T5-52m.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0046270998,12.500622,2019-02-08 22:52:45.823888
1C12_1_49_metcalf-40-s001-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1C12_1_49_metcalf-40-s001-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046335967,12.50131,2019-02-06 04:28:12.515560
7F10_8_60_song-75-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7F10_8_60_song-75-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0035759322,12.501029,2019-02-05 17:03:48.167456
2B8_3_66_jensen-43-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B8_3_66_jensen-43-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.004571286,12.501779,2019-02-07 05:13:32.597456
2D3_4_34_rohwer-85-s026-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2D3_4_34_rohwer-85-s026-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046369981,12.500815,2019-02-07 11:33:06.089232
1B6_1_27_berry-2-s007-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1B6_1_27_berry-2-s007-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045792691,12.501066,2019-02-06 07:26:21.477160
5G6_4_48_mousseau-88-s066-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5G6_4_48_mousseau-88-s066-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,905.0000,0.0035833827,12.500618,2019-02-04 12:00:25.921552
8B11_TGP1.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8B11_TGP1.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046283515,12.502244,2019-02-08 00:00:58.896864
5E2_4_12_mousseau-88-s018-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E2_4_12_mousseau-88-s018-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,960.0000,0.003626616,12.500759,2019-02-04 04:30:55.697896
8F12_Schmidt56-soil-Nepal-6.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F12_Schmidt56-soil-Nepal-6.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046312523,12.500212,2019-02-08 13:40:34.646784
3G8_2_75_bittleston-68-s002-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3G8_2_75_bittleston-68-s002-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0045763683,12.500232,2019-02-10 08:22:46.402664
1F8_2_58_bowen-74-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1F8_2_58_bowen-74-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0046828818,12.500501,2019-02-07 01:08:16.377328
3B5_6_12_palenik-42-s004-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3B5_6_12_palenik-42-s004-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.0046282323,12.501959,2019-02-09 18:02:42.369520
9C4_pinto62-bottonchambersoil-3.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9C4_pinto62-bottonchambersoil-3.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0046226692,12.502378,2019-02-09 04:48:52.122040
8H1_Seedorf71-BP3soil-28.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8H1_Seedorf71-BP3soil-28.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,925.0000,0.0046297661,12.501485,2019-02-08 17:40:29.285672
4B12_3_52_pinto-63-s002-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4B12_3_52_pinto-63-s002-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,955.0000,0.0045723986,12.501336,2019-02-12 05:22:52.950736
3C10_6_28_palenik-42-s005-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3C10_6_28_palenik-42-s005-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.0046536477,12.500455,2019-02-09 20:07:02.408192
1H12_3_31_jensen-43-s016-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1H12_3_31_jensen-43-s016-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0045986485,12.502088,2019-02-07 03:52:59.600152
8F1_Schmidt56-soil-Nepal-5100.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8F1_Schmidt56-soil-Nepal-5100.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045747669,12.500962,2019-02-08 11:12:54.224328
5D7_3_76_sandin-54-s003-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5D7_3_76_sandin-54-s003-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0035954825,12.502639,2019-02-03 22:48:33.703232
5C9_3_54_girguis-50-s004-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5C9_3_54_girguis-50-s004-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,940.0000,0.003627216,12.501856,2019-02-04 01:19:37.702472
8G8_Seedorf71-JP3soil-22.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/8G8_Seedorf71-JP3soil-22.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,890.0000,0.0045813314,12.500599,2019-02-08 15:58:20.704344
7E1_8_42_song-51-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7E1_8_42_song-51-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0035808158,12.504989,2019-02-05 11:52:00.133960
3D4_6_34_palenik-42-s012-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3D4_6_34_palenik-42-s012-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,980.0000,0.00458033,12.500707,2019-02-09 20:47:19.320736
6E3_7_18_distel-72-s008-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E3_7_18_distel-72-s008-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0036280147,12.499561,2019-02-03 11:42:47.705432
6B1_4_80_mousseau-88-s049-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6B1_4_80_mousseau-88-s049-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,970.0000,0.0035889339,12.501724,2019-02-03 01:28:55.462032
4C7_3_80_pinto-63-s009-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C7_3_80_pinto-63-s009-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,915.0000,0.0046353332,12.501293,2019-02-12 06:56:52.549232
7A5_8_4_song-51-s020-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7A5_8_4_song-51-s020-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.00357023,12.505218,2019-02-06 00:09:32.840200
3F3_2_24_bittleston-68-s015-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/3F3_2_24_bittleston-68-s015-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,920.0000,0.0046234838,12.502479,2019-02-10 06:35:25.953248
5E1_4_11_mousseau-88-s002-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5E1_4_11_mousseau-88-s002-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,930.0000,0.0036286664,12.500757,2019-02-04 04:17:29.699560
1D2_1_52_berry-2-s006-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/1D2_1_52_berry-2-s006-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0045817327,12.499775,2019-02-06 09:00:18.688864
4H1_7_37_thomas-18-s029-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4H1_7_37_thomas-18-s029-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,995.0000,0.0045915158,12.500706,2019-02-11 22:06:08.672264
7A11_8_10_thomas-19-s037-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/7A11_8_10_thomas-19-s037-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,990.0000,0.003621633,12.502678,2019-02-04 23:57:10.008928
4C9_1_6_thomas-18-s045-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/4C9_1_6_thomas-18-s045-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0045768809,12.500087,2019-02-11 11:14:09.081512
2B12_3_79_king-27-s014-a03.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/2B12_3_79_king-27-s014-a03.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,820.0000,0.0046280177,12.500788,2019-02-06 21:03:03.467552
9C6_pinto62-excavatedsoil-4.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9C6_pinto62-excavatedsoil-4.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.004606266,12.50156,2019-02-09 05:15:45.902128
6E9_7_43_distel-72-s005-a04.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/6E9_7_43_distel-72-s005-a04.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,985.0000,0.0037423324,12.499854,2019-02-03 13:03:13.704720
9A1_Cen20-12102015.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/9A1_Cen20-12102015.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,885.0000,0.0046433162,12.502443,2019-02-08 21:45:37.455408
5H1_4_55_mousseau-88-s030-a02.raw,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_emp500_lcms/RAW/to_process/5H1_4_55_mousseau-88-s030-a02.raw,Q Exactive Orbitrap,Q Exactive Orbitrap,Exactive Series slot #1,['profile'],"[1, 2]",['positive'],100.0000,965.0000,0.0035778474,12.499371,2019-02-04 13:51:15.925632
