project_id,dms_dataset_id,dms_dataset_name,project_title,project_type,upload_id,resource_id,resource_name,date_uploaded,is_released,doi,total_file_size,total_file_count,retrieval_link
60886,1235587,60886_1_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_4_1_17147,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057324,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057324/2323207,94763421,29,/pacifica/data/uploads/3057324
60886,1235591,60886_6_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_35_1_17162,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057330,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057330/2323204,94731393,29,/pacifica/data/uploads/3057330
60886,1235593,60886_4_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_24_1_17133,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057337,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057337/2323215,94747958,29,/pacifica/data/uploads/3057337
60886,1235595,60886_1_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_1_1_17135,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057343,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057343/2323227,94741381,29,/pacifica/data/uploads/3057343
60886,1235597,60886_3_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_18_1_17157,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057345,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057345/2323201,94780292,29,/pacifica/data/uploads/3057345
60886,1235599,60886_3_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_17_1_17132,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057347,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057347/2323197,94758734,29,/pacifica/data/uploads/3057347
60886,1235600,60886_4_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_22_1_17121-clog,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057348,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057348/2323170,94718283,29,/pacifica/data/uploads/3057348
60886,1235605,60886_3_T_3_WEOM_r1_Mag_10Mar24_300SA_p01_15_1_17145,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057358,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057358/2323202,94764544,29,/pacifica/data/uploads/3057358
60886,1235607,60886_2_T_3_WEOM_r1_Mag_10Mar24_300SA_p01_9_1_17116,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057360,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057360/2323209,94797471,29,/pacifica/data/uploads/3057360
60886,1235609,60886_5_T_3_WEOM_r1_Mag_10Mar24_300SA_p01_27_1_17139,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057361,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057361/2323166,94757694,29,/pacifica/data/uploads/3057361
60886,1235610,60886_1_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_1_1_17125-clog,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057362,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057362/2323224,94717965,29,/pacifica/data/uploads/3057362
60886,1235612,60886_4_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_23_1_17159,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057364,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057364/2323190,94723204,29,/pacifica/data/uploads/3057364
60886,1235617,60886_4_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_24_1_17123-clog,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057369,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057369/2323185,94723888,29,/pacifica/data/uploads/3057369
60886,1235618,60886_4_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_19_1_17136,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057370,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057370/2323203,94737852,29,/pacifica/data/uploads/3057370
60886,1235621,60886_3_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_17_1_17122-clog,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057371,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057371/2323200,94708680,29,/pacifica/data/uploads/3057371
60886,1235620,60886_4_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_22_1_17131,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057373,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057373/2323221,94747430,29,/pacifica/data/uploads/3057373
60886,1235627,60886_2_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_11_1_17163,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057378,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057378/2323191,94746098,29,/pacifica/data/uploads/3057378
60886,1235628,60886_6_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_32_1_17114,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057379,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057379/2323214,94764107,29,/pacifica/data/uploads/3057379
60886,1235631,60886_6_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_31_1_17166,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057382,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057382/2323216,94623660,25,/pacifica/data/uploads/3057382
60886,1235633,60886_1_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_6_1_17148,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057384,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057384/2323169,94758143,29,/pacifica/data/uploads/3057384
60886,1235634,60886_5_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_30_1_17150,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057385,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057385/2323184,94768231,29,/pacifica/data/uploads/3057385
60886,1235635,60886_3_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_14_1_17172,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057386,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057386/2323173,94644190,25,/pacifica/data/uploads/3057386
60886,1235636,60886_6_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_34_1_17137,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057387,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057387/2323198,94757323,29,/pacifica/data/uploads/3057387
60886,1235645,60886_2_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_10_1_17112,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057397,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057397/2323220,94746492,29,/pacifica/data/uploads/3057397
60886,1235647,60886_2_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_8_1_17169,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057399,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057399/2323206,94667781,25,/pacifica/data/uploads/3057399
60886,1235704,QC_SRFAII_23_01_10ppm_WEOM_r1_Mag_10Mar24_300SA_p01_54_1_17110,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057463,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057463/2323164,94756636,29,/pacifica/data/uploads/3057463
60886,1235717,QC_SRFAII_23_01_10ppm_WEOM_r1_Mag_10Mar24_300SA_p01_54_1_17164,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057481,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057481/2323183,94741971,29,/pacifica/data/uploads/3057481
60886,1235719,QC_SRFAII_23_01_10ppm_WEOM_r1_Mag_10Mar24_300SA_p01_54_1_17142,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057483,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057483/2323226,94755647,29,/pacifica/data/uploads/3057483
60886,1235721,QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17129,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057486,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057486/2323180,94752912,29,/pacifica/data/uploads/3057486
60886,1235608,60886_5_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_26_1_17168,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3057525,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-12,True,10.25582/data.2024-03.3057525/2323172,94664140,25,/pacifica/data/uploads/3057525
60886,1236265,60886_4_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_20_1_17271,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066185,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066185/2324331,94715035,29,/pacifica/data/uploads/3066185
60886,1236266,60886_6_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_31_1_17216,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066186,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066186/2324373,94715641,29,/pacifica/data/uploads/3066186
60886,1236268,60886_2_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_12_1_17223,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066190,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066190/2324364,94724856,29,/pacifica/data/uploads/3066190
60886,1236271,60886_4_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_23_1_17275,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066196,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066196/2324424,94752874,29,/pacifica/data/uploads/3066196
60886,1236272,60886_4_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_23_1_17210,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066197,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066197/2324399,94715529,29,/pacifica/data/uploads/3066197
60886,1236273,60886_2_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_7_1_17201,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066198,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066198/2324322,94722218,29,/pacifica/data/uploads/3066198
60886,1236276,60886_1_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_1_1_17185,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066200,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066200/2324384,94723963,29,/pacifica/data/uploads/3066200
60886,1236277,60886_5_T_3_WEOM_r3_Mag_10Mar24_300SA_p01_27_1_17234,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066202,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066202/2324359,94719328,29,/pacifica/data/uploads/3066202
60886,1236278,60886_1_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_6_1_17261,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066203,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066203/2324408,94724487,29,/pacifica/data/uploads/3066203
60886,1236279,60886_4_B_1_WEOM_r3_Mag_10Mar24_300SA_p01_22_1_17237,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066205,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066205/2324404,94723451,29,/pacifica/data/uploads/3066205
60886,1236281,60886_6_T_1_WEOM_r3_Mag_10Mar24_300SA_p01_31_1_17245,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066206,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066206/2324419,94714260,29,/pacifica/data/uploads/3066206
60886,1236282,60886_6_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_36_1_17229,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066208,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066208/2324338,94714644,29,/pacifica/data/uploads/3066208
60886,1236283,60886_3_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_13_1_17204,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066209,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066209/2324393,94727741,29,/pacifica/data/uploads/3066209
60886,1236284,60886_3_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_16_1_17194,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066210,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066210/2324381,94734165,29,/pacifica/data/uploads/3066210
60886,1236285,QC_SRFAII_23_01_10ppm_WEOM_r3_Mag_10Mar24_300SA_p01_54_1_17278,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066211,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066211/2324416,94726464,29,/pacifica/data/uploads/3066211
60886,1236286,60886_4_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_21_1_17213,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066214,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066214/2324320,94749979,29,/pacifica/data/uploads/3066214
60886,1236287,60886_1_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_2_1_17276,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066215,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066215/2324377,94714850,29,/pacifica/data/uploads/3066215
60886,1236288,60886_5_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_30_1_17265,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066216,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066216/2324361,94726318,29,/pacifica/data/uploads/3066216
60886,1236289,QC_SRFAII_23_01_10ppm_WEOM_r2_Mag_10Mar24_300SA_p01_54_1_17208,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066220,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066220/2324376,94726046,29,/pacifica/data/uploads/3066220
60886,1236290,60886_1_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_2_1_17212,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066221,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066221/2324383,94723136,29,/pacifica/data/uploads/3066221
60886,1236291,60886_2_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_9_1_17174,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066222,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066222/2324341,94739906,29,/pacifica/data/uploads/3066222
60886,1236292,60886_2_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_8_1_17252,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066223,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066223/2324349,94749329,29,/pacifica/data/uploads/3066223
60886,1236293,60886_4_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_19_1_17215,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066224,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066224/2324382,94716378,29,/pacifica/data/uploads/3066224
60886,1236294,60886_1_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_3_1_17196,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066225,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066225/2324348,94718022,29,/pacifica/data/uploads/3066225
60886,1236295,60886_6_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_33_1_17177,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066226,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066226/2324371,94743056,29,/pacifica/data/uploads/3066226
60886,1236296,60886_3_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_15_1_17222,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066227,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066227/2324327,94716502,29,/pacifica/data/uploads/3066227
60886,1236297,60886_3_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_14_1_17220,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066228,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066228/2324375,94718959,29,/pacifica/data/uploads/3066228
60886,1236298,60886_5_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_27_1_17184,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066230,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066230/2324387,94747911,29,/pacifica/data/uploads/3066230
60886,1236299,60886_2_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_10_1_17217,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066231,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066231/2324343,94719816,29,/pacifica/data/uploads/3066231
60886,1236303,60886_3_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_17_1_17193,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066235,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066235/2324366,94729080,29,/pacifica/data/uploads/3066235
60886,1236304,60886_2_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_11_1_17176,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066236,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066236/2324363,94731597,29,/pacifica/data/uploads/3066236
60886,1236305,60886_1_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_5_1_17250,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066237,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066237/2324346,94738406,29,/pacifica/data/uploads/3066237
60886,1236307,60886_5_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_26_1_17198,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066239,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066239/2324342,94759118,29,/pacifica/data/uploads/3066239
60886,1236306,60886_2_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_12_1_17277,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066240,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066240/2324394,94718487,29,/pacifica/data/uploads/3066240
60886,1236308,60886_1_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_6_1_17188,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066241,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066241/2324330,94723105,29,/pacifica/data/uploads/3066241
60886,1236309,60886_5_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_29_1_17248,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066242,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066242/2324397,94719894,29,/pacifica/data/uploads/3066242
60886,1236311,60886_6_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_36_1_17191,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066244,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066244/2324402,94716184,29,/pacifica/data/uploads/3066244
60886,1236313,60886_3_T_1_WEOM_r3_Mag_10Mar24_300SA_p01_13_1_17264,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066246,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066246/2324423,94717922,29,/pacifica/data/uploads/3066246
60886,1236315,60886_3_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_17_1_17238,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066248,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066248/2324388,94723848,29,/pacifica/data/uploads/3066248
60886,1236316,60886_5_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_29_1_17179,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066249,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066249/2324345,94742500,29,/pacifica/data/uploads/3066249
60886,1236317,60886_4_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_24_1_17203,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066250,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066250/2324358,94712031,29,/pacifica/data/uploads/3066250
60886,1236318,60886_6_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_32_1_17200,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066253,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066253/2324417,94715589,29,/pacifica/data/uploads/3066253
60886,1236319,60886_6_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_35_1_17182,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066254,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066254/2324360,94724860,29,/pacifica/data/uploads/3066254
60886,1236320,60886_1_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_4_1_17205,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066257,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066257/2324379,94727291,29,/pacifica/data/uploads/3066257
60886,1236321,60886_2_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_11_1_17267,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066258,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066258/2324396,94717200,29,/pacifica/data/uploads/3066258
60886,1236322,60886_2_T_3_WEOM_r3_Mag_10Mar24_300SA_p01_9_1_17244,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066259,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066259/2324409,94722696,29,/pacifica/data/uploads/3066259
60886,1236323,60886_4_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_22_1_17175,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066260,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066260/2324368,94727693,29,/pacifica/data/uploads/3066260
60886,1236324,60886_2_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_8_1_17219,Baggs MONet Request: The effects of agricultural nitrogen fertilization regimes on soil geochemistry ,MONet,3066263,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-03-15,True,10.25582/data.2024-03.3066263/2324352,94759502,29,/pacifica/data/uploads/3066263
