sample_id,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url,associated_studies
nmdc:bsm-11-3jnvb928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run60.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run60.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T07:21:46Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run60.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-qbm7gk40,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_49_GEO-SP-0-F_1_Rg70to1050-CE102040-0-4-S1_Run180.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_49_GEO-SP-0-F_1_Rg70to1050-CE102040-0-4-S1_Run180.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T03:53:56Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_49_GEO-SP-0-F_1_Rg70to1050-CE102040-0-4-S1_Run180.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-a8yjz495,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run95.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run95.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-25T21:57:42Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run95.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yt9w9g86,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_50_GEO-SP-12-F_1_Rg70to1050-CE102040-0-4-S1_Run183.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_50_GEO-SP-12-F_1_Rg70to1050-CE102040-0-4-S1_Run183.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T05:00:46Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_50_GEO-SP-12-F_1_Rg70to1050-CE102040-0-4-S1_Run183.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yt9w9g86,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_14_GEO-SP-12-UF_1_Rg70to1050-CE102040-0-4-S1_Run57.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_14_GEO-SP-12-UF_1_Rg70to1050-CE102040-0-4-S1_Run57.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T06:14:54Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_14_GEO-SP-12-UF_1_Rg70to1050-CE102040-0-4-S1_Run57.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4742zx26,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_23_GEO-SP-4-UF_1_Rg70to1050-CE102040-0-4-S1_Run89.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_23_GEO-SP-4-UF_1_Rg70to1050-CE102040-0-4-S1_Run89.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T18:07:30Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_23_GEO-SP-4-UF_1_Rg70to1050-CE102040-0-4-S1_Run89.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-mac4ny66,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_62_GEO-TB-12-F_1_Rg70to1050-CE102040-0-1-S1_Run227.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_62_GEO-TB-12-F_1_Rg70to1050-CE102040-0-1-S1_Run227.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T21:20:35Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_62_GEO-TB-12-F_1_Rg70to1050-CE102040-0-1-S1_Run227.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yn5fsd54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run80.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run80.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-25T16:23:31Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run80.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-d18yfj56,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_46_GEO-ME-44-F_1_Rg70to1050-CE102040-0-7-S1_Run171.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_46_GEO-ME-44-F_1_Rg70to1050-CE102040-0-7-S1_Run171.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T00:33:30Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_46_GEO-ME-44-F_1_Rg70to1050-CE102040-0-7-S1_Run171.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-qct7w415,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run18.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run18.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T15:46:08Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run18.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-re18d216,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_47_GEO-ME-4-F_1_Rg70to1050-CE102040-0-7-S1_Run174.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_47_GEO-ME-4-F_1_Rg70to1050-CE102040-0-7-S1_Run174.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T01:40:19Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_47_GEO-ME-4-F_1_Rg70to1050-CE102040-0-7-S1_Run174.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-1b773e81,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_38_GEO-ME-12-F_1_Rg70to1050-CE102040-0-7-S1_Run142.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_38_GEO-ME-12-F_1_Rg70to1050-CE102040-0-7-S1_Run142.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T13:47:52Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_38_GEO-ME-12-F_1_Rg70to1050-CE102040-0-7-S1_Run142.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-re18d216,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_11_GEO-ME-4-UF_1_Rg70to1050-CE102040-0-7-S1_Run48.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_11_GEO-ME-4-UF_1_Rg70to1050-CE102040-0-7-S1_Run48.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T02:54:25Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_11_GEO-ME-4-UF_1_Rg70to1050-CE102040-0-7-S1_Run48.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-gpkjsg19,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_28_GEO-TB-20-UF_1_Rg70to1050-CE102040-0-1-S1_Run107.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_28_GEO-TB-20-UF_1_Rg70to1050-CE102040-0-1-S1_Run107.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T00:48:33Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_28_GEO-TB-20-UF_1_Rg70to1050-CE102040-0-1-S1_Run107.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-3jnvb928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run186.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run186.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T06:07:35Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run186.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-0zddn388,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run36.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run36.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T22:27:08Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run36.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-j68z9p10,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_65_GEO-TB-24-F_1_Rg70to1050-CE102040-0-1-S1_Run236.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_65_GEO-TB-24-F_1_Rg70to1050-CE102040-0-1-S1_Run236.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T00:41:02Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_65_GEO-TB-24-F_1_Rg70to1050-CE102040-0-1-S1_Run236.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-re18d216,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_4_ME-20170811-metabo-4_1_Rg70to1050-CE102040-13p15-S1_Run24.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_4_ME-20170811-metabo-4_1_Rg70to1050-CE102040-13p15-S1_Run24.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T19:36:15Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_POS_MSMS_4_ME-20170811-metabo-4_1_Rg70to1050-CE102040-13p15-S1_Run24.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-tsd7z567,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_52_GEO-SP-20-F_1_Rg70to1050-CE102040-0-4-S1_Run189.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_52_GEO-SP-20-F_1_Rg70to1050-CE102040-0-4-S1_Run189.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T07:14:25Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_52_GEO-SP-20-F_1_Rg70to1050-CE102040-0-4-S1_Run189.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-ne7eez40,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_9_GEO-ME-40-UF_1_Rg70to1050-CE102040-0-7-S1_Run42.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_9_GEO-ME-40-UF_1_Rg70to1050-CE102040-0-7-S1_Run42.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T00:40:46Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_9_GEO-ME-40-UF_1_Rg70to1050-CE102040-0-7-S1_Run42.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-f2pxs644,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run251.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run251.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T06:15:13Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run251.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-5xrr5q54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_8_GEO-ME-36-UF_1_Rg70to1050-CE102040-0-7-S1_Run39.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_8_GEO-ME-36-UF_1_Rg70to1050-CE102040-0-7-S1_Run39.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T23:33:56Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_8_GEO-ME-36-UF_1_Rg70to1050-CE102040-0-7-S1_Run39.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
