raw_file_name,raw_file_path,biosample_id,biosample_name,match_confidence,match_method
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_46_A-D-4_2_Rg80to1200-CE102040-root-G13-S1_Run158.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_46_A-D-4_2_Rg80to1200-CE102040-root-G13-S1_Run158.raw,nmdc:bsm-11-p0v3kr82,G13_A_4_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_56_B-D-4_7_Rg80to1200-CE102040-root-A15-S1_Run267.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_56_B-D-4_7_Rg80to1200-CE102040-root-A15-S1_Run267.raw,nmdc:bsm-11-7ac2z315,A15_B_4_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_63_A-D-5_2_Rg80to1200-CE102040-root-H24-S1_Run111.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_63_A-D-5_2_Rg80to1200-CE102040-root-H24-S1_Run111.raw,nmdc:bsm-11-a51gg456,H24_A_5_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_36_A-C-3_1_Rg70to1050-CE102040-root-I12-S1_Run86.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_36_A-C-3_1_Rg70to1050-CE102040-root-I12-S1_Run86.raw,nmdc:bsm-11-6g8d5g69,I12_A_3_control,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_31_A-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run59.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_31_A-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run59.raw,nmdc:bsm-11-3qv14w45,I13_A_3_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_62_B-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run53.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_62_B-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run53.raw,nmdc:bsm-11-mz8y6g40,F22_B_5_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_68_A-D-5_3_Rg80to1200-CE102040-root-A25-S1_Run184.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_68_A-D-5_3_Rg80to1200-CE102040-root-A25-S1_Run184.raw,nmdc:bsm-11-5vz50b85,A25_A_5_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_40_A-D-3_5_Rg80to1200-CE102040-root-F11-S1_Run247.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_40_A-D-3_5_Rg80to1200-CE102040-root-F11-S1_Run247.raw,nmdc:bsm-11-2bnqye24,F11_A_3_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_73_B-C-7_1_Rg70to1050-CE102040-root-C24-S1_Run71.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_73_B-C-7_1_Rg70to1050-CE102040-root-C24-S1_Run71.raw,nmdc:bsm-11-6s6nr025,C24_B_7_control,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_55_A-D-4_2_Rg70to1050-CE102040-root-A15-S1_Run149.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_55_A-D-4_2_Rg70to1050-CE102040-root-A15-S1_Run149.raw,nmdc:bsm-11-jgxvpj85,A15_A_4_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_56_B-D-4_7_Rg70to1050-CE102040-root-A15-S1_Run261.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_56_B-D-4_7_Rg70to1050-CE102040-root-A15-S1_Run261.raw,nmdc:bsm-11-7ac2z315,A15_B_4_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_64_B-D-5_2_Rg70to1050-CE102040-root-H24-S1_Run143.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_64_B-D-5_2_Rg70to1050-CE102040-root-H24-S1_Run143.raw,nmdc:bsm-11-f9yzba97,H24_B_5_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_31_A-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run58.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_31_A-D-3_1_Rg70to1050-CE102040-root-I13-S1_Run58.raw,nmdc:bsm-11-3qv14w45,I13_A_3_drought,high,exact_treatment_match
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_61_A-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run19.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_61_A-D-5_1_Rg80to1200-CE102040-root-F22-S1_Run19.raw,nmdc:bsm-11-5te06z38,F22_A_5_drought,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run129.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run129.raw,nmdc:bsm-11-rpmr0530,F2_B_2_control,high,exact_treatment_match
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_57_A-C-4_5_Rg70to1050-CE102040-root-I14-S1_Run246.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_57_A-C-4_5_Rg70to1050-CE102040-root-I14-S1_Run246.raw,nmdc:bsm-11-rqktre19,I14_A_4_control,high,exact_treatment_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_1_B25-2-A_1_Rg70to1050-CE102040-root-S1_Run17.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_1_B25-2-A_1_Rg70to1050-CE102040-root-S1_Run17.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_6_I17-1-B_1_Rg80to1200-CE102040-root-S1_Run40.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_6_I17-1-B_1_Rg80to1200-CE102040-root-S1_Run40.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_5_I17-1-A_1_Rg70to1050-CE102040-root-S1_Run19.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_5_I17-1-A_1_Rg70to1050-CE102040-root-S1_Run19.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_7_B8-1-A_1_Rg70to1050-CE102040-root-S1_Run53.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_7_B8-1-A_1_Rg70to1050-CE102040-root-S1_Run53.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_5_I17-1-A_1_Rg70to1050-CE102040-root-S1_Run20.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_5_I17-1-A_1_Rg70to1050-CE102040-root-S1_Run20.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_9_D24-2-A_1_Rg80to1200-CE102040-root-S1_Run59.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_9_D24-2-A_1_Rg80to1200-CE102040-root-S1_Run59.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_12_B14-1-B_1_Rg70to1050-CE102040-root-S1_Run35.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_12_B14-1-B_1_Rg70to1050-CE102040-root-S1_Run35.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_5_I17-1-A_1_Rg80to1200-CE102040-root-S1_Run21.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_5_I17-1-A_1_Rg80to1200-CE102040-root-S1_Run21.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_3_B10-1-A_1_Rg70to1050-CE102040-root-S1_Run31.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_3_B10-1-A_1_Rg70to1050-CE102040-root-S1_Run31.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_2_A9-1-B_1_Rg70to1050-CE102040-root-S1_Run47.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_2_A9-1-B_1_Rg70to1050-CE102040-root-S1_Run47.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_12_B14-1-B_1_Rg80to1200-CE102040-root-S1_Run38.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_12_B14-1-B_1_Rg80to1200-CE102040-root-S1_Run38.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_12_B14-1-B_1_Rg70to1050-CE102040-root-S1_Run34.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_12_B14-1-B_1_Rg70to1050-CE102040-root-S1_Run34.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_11_B14-1-A_1_Rg70to1050-CE102040-root-S1_Run43_20210123122237.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_11_B14-1-A_1_Rg70to1050-CE102040-root-S1_Run43_20210123122237.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_11_B14-1-A_1_Rg80to1200-CE102040-root-S1_Run46.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_11_B14-1-A_1_Rg80to1200-CE102040-root-S1_Run46.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_5_I17-1-A_1_Rg80to1200-CE102040-root-S1_Run20.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_5_I17-1-A_1_Rg80to1200-CE102040-root-S1_Run20.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_6_I17-1-B_1_Rg70to1050-CE102040-root-S1_Run38.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_6_I17-1-B_1_Rg70to1050-CE102040-root-S1_Run38.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_1_B25-2-A_1_Rg80to1200-CE102040-root-S1_Run18.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_1_B25-2-A_1_Rg80to1200-CE102040-root-S1_Run18.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_9_D24-2-A_1_Rg70to1050-CE102040-root-S1_Run55.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_9_D24-2-A_1_Rg70to1050-CE102040-root-S1_Run55.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_4_B10-1-B_1_Rg80to1200-CE102040-root-S1_Run52.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_4_B10-1-B_1_Rg80to1200-CE102040-root-S1_Run52.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_10_D24-1-B_1_Rg80to1200-CE102040-root-S1_Run24.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_10_D24-1-B_1_Rg80to1200-CE102040-root-S1_Run24.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_7_B8-1-A_1_Rg70to1050-CE102040-root-S1_Run52.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_7_B8-1-A_1_Rg70to1050-CE102040-root-S1_Run52.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_7_B8-1-A_1_Rg80to1200-CE102040-root-S1_Run56.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_7_B8-1-A_1_Rg80to1200-CE102040-root-S1_Run56.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_7_B8-1-A_1_Rg80to1200-CE102040-root-S1_Run55.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_7_B8-1-A_1_Rg80to1200-CE102040-root-S1_Run55.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_8_B8-1-B_1_Rg80to1200-CE102040-root-S1_Run30.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_8_B8-1-B_1_Rg80to1200-CE102040-root-S1_Run30.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_11_B14-1-A_1_Rg80to1200-CE102040-root-S1_Run47.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_11_B14-1-A_1_Rg80to1200-CE102040-root-S1_Run47.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_10_D24-1-B_1_Rg70to1050-CE102040-root-S1_Run22.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_10_D24-1-B_1_Rg70to1050-CE102040-root-S1_Run22.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_10_D24-1-B_1_Rg70to1050-CE102040-root-S1_Run23.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_10_D24-1-B_1_Rg70to1050-CE102040-root-S1_Run23.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_2_A9-1-B_1_Rg80to1200-CE102040-root-S1_Run50.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_2_A9-1-B_1_Rg80to1200-CE102040-root-S1_Run50.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_6_I17-1-B_1_Rg70to1050-CE102040-root-S1_Run37.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_6_I17-1-B_1_Rg70to1050-CE102040-root-S1_Run37.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_4_B10-1-B_1_Rg80to1200-CE102040-root-S1_Run53.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_4_B10-1-B_1_Rg80to1200-CE102040-root-S1_Run53.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_2_A9-1-B_1_Rg70to1050-CE102040-root-S1_Run46.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_2_A9-1-B_1_Rg70to1050-CE102040-root-S1_Run46.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_8_B8-1-B_1_Rg70to1050-CE102040-root-S1_Run29.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_8_B8-1-B_1_Rg70to1050-CE102040-root-S1_Run29.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_10_D24-1-B_1_Rg80to1200-CE102040-root-S1_Run23.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_10_D24-1-B_1_Rg80to1200-CE102040-root-S1_Run23.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_11_B14-1-A_1_Rg70to1050-CE102040-root-S1_Run44.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_11_B14-1-A_1_Rg70to1050-CE102040-root-S1_Run44.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_4_B10-1-B_1_Rg70to1050-CE102040-root-S1_Run49.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_4_B10-1-B_1_Rg70to1050-CE102040-root-S1_Run49.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_9_D24-2-A_1_Rg80to1200-CE102040-root-S1_Run58.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_9_D24-2-A_1_Rg80to1200-CE102040-root-S1_Run58.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_2_A9-1-B_1_Rg80to1200-CE102040-root-S1_Run49.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_2_A9-1-B_1_Rg80to1200-CE102040-root-S1_Run49.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_1_B25-2-A_1_Rg80to1200-CE102040-root-S1_Run17.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_1_B25-2-A_1_Rg80to1200-CE102040-root-S1_Run17.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_3_B10-1-A_1_Rg80to1200-CE102040-root-S1_Run34.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_3_B10-1-A_1_Rg80to1200-CE102040-root-S1_Run34.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_1_B25-2-A_1_Rg70to1050-CE102040-root-S1_Run16.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_1_B25-2-A_1_Rg70to1050-CE102040-root-S1_Run16.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_6_I17-1-B_1_Rg80to1200-CE102040-root-S1_Run41.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_NEG_MSMS_6_I17-1-B_1_Rg80to1200-CE102040-root-S1_Run41.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_9_D24-2-A_1_Rg70to1050-CE102040-root-S1_Run56.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_9_D24-2-A_1_Rg70to1050-CE102040-root-S1_Run56.raw,,,no_match,no_match
20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_12_B14-1-B_1_Rg80to1200-CE102040-root-S1_Run37.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210208_JGI-AK_ES_504603_Phallii_pilot2_QE-139_C18_USDAY59435_POS_MSMS_12_B14-1-B_1_Rg80to1200-CE102040-root-S1_Run37.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_3_B10-1-A_1_Rg70to1050-CE102040-root-S1_Run32.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_NEG_MSMS_3_B10-1-A_1_Rg70to1050-CE102040-root-S1_Run32.raw,,,no_match,no_match
20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_8_B8-1-B_1_Rg70to1050-CE102040-root-S1_Run28.raw,/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20210122_JGI-AK_ES_504603_Phallii_pilot2_QE-139_HILICZ_USHXG01500_POS_MSMS_8_B8-1-B_1_Rg70to1050-CE102040-root-S1_Run28.raw,,,no_match,no_match
