raw_data_identifier,biosample_id,biosample_name,material_processing_protocol_id,match_confidence,processedsample_placeholder
60009_Miesel_HEAL_whole_27_02Oct23_Pippin_WBEH-23-05-17,nmdc:bsm-11-57n0am19,EMSL 11 HEAL_Oae_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_JORN_01_Pro_f01_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_JORN_01_Pro_f02_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_JORN_01_Pro_f03_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_JORN_01_Pro_f04_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_JORN_01_Pro_f05_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_JORN_01_Pro_f06_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_JORN_extra_01_f01_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample17_Prot
60009_Miesel_JORN_extra_01_f02_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample18_Prot
60009_Miesel_JORN_extra_01_f03_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample19_Prot
60009_Miesel_JORN_extra_01_f04_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample20_Prot
60009_Miesel_JORN_extra_01_f05_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample21_Prot
60009_Miesel_JORN_extra_01_f06_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample22_Prot
60009_Miesel_JORN_extra_01_KCL_f01_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample23_Prot
60009_Miesel_JORN_extra_01_KCL_f02_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample24_Prot
60009_Miesel_JORN_extra_01_KCL_f03_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample25_Prot
60009_Miesel_JORN_extra_01_KCL_f04_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample26_Prot
60009_Miesel_JORN_extra_01_KCL_f05_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample27_Prot
60009_Miesel_JORN_extra_01_KCL_f06_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample28_Prot
60009_Miesel_JORN_whole_01_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-x6051v50,EMSL 12 JORN_Ak_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_KONZ_11_Pro_f01_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_KONZ_11_Pro_f02_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_KONZ_11_Pro_f03_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_KONZ_11_Pro_f04_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_KONZ_11_Pro_f05_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_KONZ_11_Pro_f06_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_KONZ_whole_11_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-czpa0a23,EMSL 13 KONZ_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_MLBS_24_Pro_f01_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_MLBS_24_Pro_f02_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_MLBS_24_Pro_f03_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_MLBS_24_Pro_f04_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_MLBS_24_Pro_f05_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_MLBS_24_Pro_f06_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_MLBS_whole_24_02Oct23_Pippin_WBEH-23-05-17,nmdc:bsm-11-kypvs876,EMSL 14 MLBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_MOAB_02_Pro_f01_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_MOAB_02_Pro_f02_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_MOAB_02_Pro_f03_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_MOAB_02_Pro_f04_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_MOAB_02_Pro_f05_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_MOAB_02_Pro_f06_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_MOAB_extra_02_f01_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample17_Prot
60009_Miesel_MOAB_extra_02_f02_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample18_Prot
60009_Miesel_MOAB_extra_02_f03_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample19_Prot
60009_Miesel_MOAB_extra_02_f04_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample20_Prot
60009_Miesel_MOAB_extra_02_f05_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample21_Prot
60009_Miesel_MOAB_extra_02_f06_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample22_Prot
60009_Miesel_MOAB_extra_02_KCL_f01_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample23_Prot
60009_Miesel_MOAB_extra_02_KCL_f02_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample24_Prot
60009_Miesel_MOAB_extra_02_KCL_f03_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample25_Prot
60009_Miesel_MOAB_extra_02_KCL_f04_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample26_Prot
60009_Miesel_MOAB_extra_02_KCL_f05_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample27_Prot
60009_Miesel_MOAB_extra_02_KCL_f06_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample28_Prot
60009_Miesel_MOAB_whole_02_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-37ythp65,EMSL 15 MOAB_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_NGPR_12_Pro_f01_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_NGPR_12_Pro_f02_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_NGPR_12_Pro_f03_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_NGPR_12_Pro_f04_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_NGPR_12_Pro_f05_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_NGPR_12_Pro_f06_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_NGPR_whole_12_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-z2299p05,EMSL 16 NGPR_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_NIWO_23_Pro_f01_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_NIWO_23_Pro_f02_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_NIWO_23_Pro_f03_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_NIWO_23_Pro_f04_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_NIWO_23_Pro_f05_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_NIWO_23_Pro_f06_4July23_Arwen_WBEH-23-03-03,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_NIWO_whole_23_02Oct23_Pippin_WBEH-23-05-17,nmdc:bsm-11-188dzv79,EMSL 17 NIWO_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_OSBS_05_Pro_f01_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_OSBS_05_Pro_f02_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_OSBS_05_Pro_f03_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_OSBS_05_Pro_f04_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_OSBS_05_Pro_f05_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_OSBS_05_Pro_f06_16Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_OSBS_extra_05_KCL_f01_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample23_Prot
60009_Miesel_OSBS_extra_05_KCL_f02_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample24_Prot
60009_Miesel_OSBS_extra_05_KCL_f03_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample25_Prot
60009_Miesel_OSBS_extra_05_KCL_f04_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample26_Prot
60009_Miesel_OSBS_extra_05_KCL_f05_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample27_Prot
60009_Miesel_OSBS_extra_05_KCL_f06_13Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample28_Prot
60009_Miesel_OSBS_whole_05_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-cxebp875,EMSL 18 OSBS_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_RMNP_10_Pro_f01_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_RMNP_10_Pro_f02_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_RMNP_10_Pro_f03_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_RMNP_10_Pro_f04_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_RMNP_10_Pro_f05_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_RMNP_10_Pro_f06_22Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_RMNP_whole_10_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-v9e14793,EMSL 19 RMNP_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_SERC_16_Pro_f01_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_SERC_16_Pro_f02_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_SERC_16_Pro_f03_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_SERC_16_Pro_f04_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_SERC_16_Pro_f05_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_SERC_16_Pro_f06_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_SERC_whole_16_02Oct23_Pippin_WBEH-23-05-17,nmdc:bsm-11-s5hdh733,EMSL 20 SERC_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_SJER_03_Pro_f01_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_SJER_03_Pro_f02_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_SJER_03_Pro_f03_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_SJER_03_Pro_f04_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_SJER_03_Pro_f05_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_SJER_03_Pro_f06_12Jun23_Arwen_WBEH-unknown,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_SJER_extra_03_f01_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample17_Prot
60009_Miesel_SJER_extra_03_f02_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample18_Prot
60009_Miesel_SJER_extra_03_f03_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample19_Prot
60009_Miesel_SJER_extra_03_f04_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample20_Prot
60009_Miesel_SJER_extra_03_f05_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample21_Prot
60009_Miesel_SJER_extra_03_f06_25Aug23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample22_Prot
60009_Miesel_SJER_extra_03_KCL_f01_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample23_Prot
60009_Miesel_SJER_extra_03_KCL_f02_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample24_Prot
60009_Miesel_SJER_extra_03_KCL_f03_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample25_Prot
60009_Miesel_SJER_extra_03_KCL_f04_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample26_Prot
60009_Miesel_SJER_extra_03_KCL_f05_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample27_Prot
60009_Miesel_SJER_extra_03_KCL_f06_06Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample28_Prot
60009_Miesel_SJER_whole_03_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-bbsdg778,EMSL 21 SJER_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_SOAP_14_Pro_f01_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_SOAP_14_Pro_f02_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_SOAP_14_Pro_f03_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_SOAP_14_Pro_f04_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_SOAP_14_Pro_f05_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_SOAP_14_Pro_f06_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_SOAP_whole_14_30Sep23_Pippin_WBEH-23-05-17,nmdc:bsm-11-zz785q05,EMSL 22 SOAP_A_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_STEI_18_Pro_f01_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
60009_Miesel_STEI_18_Pro_f02_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample9_Prot
60009_Miesel_STEI_18_Pro_f03_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample10_Prot
60009_Miesel_STEI_18_Pro_f04_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample11_Prot
60009_Miesel_STEI_18_Pro_f05_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample12_Prot
60009_Miesel_STEI_18_Pro_f06_30Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample13_Prot
60009_Miesel_STEI_whole_18_02Oct23_Pippin_WBEH-23-05-17,nmdc:bsm-11-m7137540,EMSL 23 STEI_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample7_Prot
60009_Miesel_TALL_15_Pro_f01_26Jun23_Arwen_WBEH-23-03-03,nmdc:bsm-11-t7eq2555,EMSL 24 TALL_A1_PRE_NotGr_NA_NA,ALL,high,ProcessedSample8_Prot
