nmdc_id,raw_file_name
nmdc:omprc-11-tddeh411,1000s_UKFS_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_129_1_7042.zip
nmdc:omprc-11-tf5dfv22,1000s_WY01_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_177_1_7190.zip
nmdc:omprc-11-th8mrm14,1000s_MOAB_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_54_1_6967.zip
nmdc:omprc-11-thvd5w94,1000s_SERC_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_38_1_6951.zip
nmdc:omprc-11-tj63ec37,1000s_TALL_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_142_1_7155.zip
nmdc:omprc-11-tmdnn610,1000S_OKPF_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_121_1_3478.zip
nmdc:omprc-11-tnwq3866,1000s_UT32_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_143_1_7156.zip
nmdc:omprc-11-tr4nm051,1000S_OCTB_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3523.zip
nmdc:omprc-11-tr6kym45,1000S_FTA3_RR_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3339.zip
nmdc:omprc-11-ttweg210,1000S_WLUP_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_50_1_3407.zip
nmdc:omprc-11-tvy32y38,1000S_PRS2_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_2_1_3359.zip
nmdc:omprc-11-tx31g718,1000s_UT12_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_217_1_7230.zip
nmdc:omprc-11-vbbyxm33,1000S_NWBB_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_108_1_3465.zip
nmdc:omprc-11-vd4t6498,1000S_OKPF_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_85_1_3442.zip
nmdc:omprc-11-vje2ch38,1000S_OCTU_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_80_1_3437.zip
nmdc:omprc-11-vn2kcm65,1000S_NWBA_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_123_1_3480.zip
nmdc:omprc-11-vn4bfa47,1000S_CFS1_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_99_1_3456.zip
nmdc:omprc-11-vnn2e706,1000S_WSU3_RR_FTMS_SPE_BTM_1_run1_Fir_26Apr22_300SA_p01_1_1_3574.zip
nmdc:omprc-11-vq4cfw86,1000S_WLUP_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_132_1_3489.zip
nmdc:omprc-11-vqqep588,1000s_JORN_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_205_1_7218.zip
nmdc:omprc-11-vsvwf142,1000S_NWBC_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3610.zip
nmdc:omprc-11-vte2cr67,1000s_BLAN_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_162_1_7112.zip
nmdc:omprc-11-vtsqf438,1000s_ORNL_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_107_1_7020.zip
nmdc:omprc-11-vtw38n84,1000S_NWBC_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_109_1_3466.zip
nmdc:omprc-11-vv3hph63,1000S_PRS2_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_114_1_3471.zip
nmdc:omprc-11-vwq4m370,1000S_PRS2_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_105_1_3462.zip
nmdc:omprc-11-w2qg7c15,1000s_DSNY_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_140_1_7090.zip
nmdc:omprc-11-w2ya4x50,1000s_MLBS_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_153_1_7066.zip
nmdc:omprc-11-w5cc3f02,1000s_UT32_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_109_1_7022.zip
nmdc:omprc-11-w6rc4d57,1000s_SJER_FTMS_SPE_TOP_1_02Nov22_Mag_300SA_p025_134_1_7249.zip
nmdc:omprc-11-w92wce11,1000S_CFS1_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_144_1_3501.zip
nmdc:omprc-11-wcmx0t40,1000S_PRS2_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_124_1_3481.zip
nmdc:omprc-11-wdndfa15,1000s_LENO_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_158_1_7171.zip
nmdc:omprc-11-wee9s016,1000S_WSU1_RR_FTMS_SPE_BTM_2_run1_Fir_26Apr22_300SA_p01_1_1_3566.zip
nmdc:omprc-11-wfrnwq80,1000S_FTA3_RR_FTMS_SPE_BTM_3_run2_Fir_28Apr22_300SA_p01_1_1_3627.zip
nmdc:omprc-11-wfx5nn31,1000S_NWBA_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_69_1_3426.zip
nmdc:omprc-11-wj8myx84,1000S_WLUP_FTMS_SPE_TOP_3_run2_Fir_28Apr22_300SA_p01_1_1_3635.zip
nmdc:omprc-11-wjy6v617,1000s_ONAQ_FTMS_SPE_BTM_3_02Nov22_Mag_300SA_p025_126_1_7241.zip
nmdc:omprc-11-wmj0wj76,1000S_WSU2_RR_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3608.zip
nmdc:omprc-11-wps1m981,1000s_SRR1_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_178_1_7191.zip
nmdc:omprc-11-wsf0t555,1000s_OSBS_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_169_1_7182.zip
nmdc:omprc-11-wv4tpe32,1000S_OKPF_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_128_1_3485.zip
nmdc:omprc-11-wvjvg177,1000s_JORN_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_80_1_6993.zip
nmdc:omprc-11-wvm3g196,1000S_WSU3_RR_FTMS_SPE_BTM_2_run2_Fir_27Apr22_300SA_p01_1_1_3605.zip
nmdc:omprc-11-wvp2rw02,1000s_UT12_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_206_1_7219.zip
nmdc:omprc-11-wvyver72,1000s_DSNY_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_124_1_7074.zip
nmdc:omprc-11-wwvx0596,1000S_PPRH_FTMS_SPE_TOP_3_run2_Fir_26Apr22_300SA_p01_1_1_3592.zip
nmdc:omprc-11-wy574r55,1000s_JERC_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_62_1_6975.zip
nmdc:omprc-11-wzmdgp87,1000S_WSU1_RR_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3530.zip
nmdc:omprc-11-x1mmr640,1000S_FTA5_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3529.zip
nmdc:omprc-11-x5fk5a23,1000s_TALL_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_74_1_6987.zip
nmdc:omprc-11-x8n7h921,1000S_PHTU_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3343.zip
nmdc:omprc-11-xcqysy59,1000s_ORNL_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_176_1_7126.zip
nmdc:omprc-11-xdg67e89,1000S_NWBB_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_91_1_3448.zip
nmdc:omprc-11-xe3zzh87,1000s_UT23_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_71_1_6984.zip
nmdc:omprc-11-xh5yt543,1000S_WLLO_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_52_1_3409.zip
nmdc:omprc-11-yb7jnk28,1000s_NOGP_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_139_1_7152.zip
nmdc:omprc-11-ybhdqq10,1000s_KONZ_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_221_1_7234.zip
nmdc:omprc-11-ycbyp377,1000s_DCFS_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_159_1_7109.zip
nmdc:omprc-11-yf4ewq49,1000s_SJER_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_144_1_7057.zip
nmdc:omprc-11-ygcqrw53,1000s_SOAP_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_126_1_7139.zip
nmdc:omprc-11-yhy0qs85,1000s_SRR1_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_98_1_7011.zip
nmdc:omprc-11-yhz3mr41,1000s_SOAP_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_188_1_7201.zip
nmdc:omprc-11-yjeseb36,1000s_SOAP_FTMS_SPE_TOP_1_02Nov22_Mag_300SA_p025_137_1_7252.zip
nmdc:omprc-11-yqjge004,1000s_NOGP_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_137_1_7150.zip
nmdc:omprc-11-yses9n69,1000S_WSU1_RR_FTMS_SPE_TOP_1_run1_Fir_25Apr22_300SA_p01_1_1_3541.zip
nmdc:omprc-11-yyp4px19,1000s_SERC_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_108_1_7021.zip
nmdc:omprc-11-yzkhq537,1000S_WSU3_RR_FTMS_SPE_BTM_2_run1_Fir_26Apr22_300SA_p01_1_1_3569.zip
nmdc:omprc-11-z1gsvy24,1000S_OCTB_FTMS_SPE_TOP_1_run1_Fir_26Apr22_300SA_p01_1_1_3572.zip
nmdc:omprc-11-z2fz4211,1000S_FTA3_RR_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3332.zip
nmdc:omprc-11-za9ctc91,1000S_CFS1_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_143_1_3500.zip
nmdc:omprc-11-zepjjn05,1000s_OKPF_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_90_1_7003.zip
nmdc:omprc-11-zj2xe331,1000s_TALL_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_104_1_7017.zip
nmdc:omprc-11-znxdnw79,1000s_SCBI_FTMS_SPE_TOP_1_31Oct22_Mag_300SA_p025_162_1_7175.zip
nmdc:omprc-11-zpvxbn88,1000s_KONA_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_156_1_7169.zip
nmdc:omprc-11-zpyjnk11,1000s_SRR1_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_132_1_7145.zip
nmdc:omprc-11-zs8sj308,1000S_WSU3_RR_FTMS_SPE_TOP_1_run2_Fir_26Apr22_300SA_p01_5_1_3596.zip
nmdc:omprc-11-zv9dx050,1000S_PHTU_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_34_1_3391.zip
nmdc:omprc-11-zw69zn69,1000S_WSU3_RR_FTMS_SPE_BTM_1_run2_Fir_26Apr22_300SA_p01_1_1_3581.zip
nmdc:omprc-11-zx34t757,1000S_FTA3_RR_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_119_1_3476.zip
nmdc:omprc-11-zxgzc854,1000S_OCTU_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_102_1_3459.zip
nmdc:omprc-11-zzbz4637,1000s_WY03_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_94_1_7007.zip
