file_name,file_path,file_size_bytes,file_extension,error,creation_time,write_time,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,total_scans
Miesel_60009_52_NGPR_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9167.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_52_NGPR_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9167.d,4096,.d,,2026-05-08T23:25:43.690048,2023-01-29T08:11:32-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0087,9.0087,1.0
Miesel_60009_52_NGPR_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9182.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_52_NGPR_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9182.d,4096,.d,,2026-05-08T23:25:43.742049,2023-01-29T13:41:02-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0094,9.0094,1.0
Miesel_60009_52_NGPR_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9613.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_52_NGPR_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9613.d,4096,.d,,2026-05-08T23:25:43.794049,2023-02-12T16:22:51-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0093,9.0093,1.0
Miesel_60009_53_NIWO_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8997.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_53_NIWO_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8997.d,4096,.d,,2026-05-08T23:25:43.846050,2023-01-26T17:40:27-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0104,9.0104,1.0
Miesel_60009_53_NIWO_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9136.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_53_NIWO_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9136.d,4096,.d,,2026-05-08T23:25:43.906050,2023-01-28T20:50:34-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_53_NIWO_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9265.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_53_NIWO_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9265.d,4096,.d,,2026-05-08T23:25:43.950050,2023-01-30T20:17:42-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0095,9.0095,1.0
Miesel_60009_53_NIWO_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9632.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_53_NIWO_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9632.d,4096,.d,,2026-05-08T23:25:44.010051,2023-02-12T22:51:43-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0093,9.0093,1.0
Miesel_60009_54_OSBS_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9003.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_54_OSBS_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9003.d,4096,.d,,2026-05-08T23:25:44.066051,2023-01-26T19:52:16-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0061,9.0061,1.0
Miesel_60009_54_OSBS_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9095.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_54_OSBS_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9095.d,4096,.d,,2026-05-08T23:25:44.166052,2023-01-28T05:49:56-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.009,9.009,1.0
Miesel_60009_54_OSBS_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9253.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_54_OSBS_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9253.d,4096,.d,,2026-05-08T23:25:44.210052,2023-01-30T15:54:06-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0093,9.0093,1.0
Miesel_60009_54_OSBS_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9637.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_54_OSBS_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9637.d,4096,.d,,2026-05-08T23:25:44.250053,2023-02-13T00:34:03-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0087,9.0087,1.0
Miesel_60009_55_RMNP_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9066.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_55_RMNP_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9066.d,4096,.d,,2026-05-08T23:25:44.278053,2023-01-27T19:12:54-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0085,9.0085,1.0
Miesel_60009_55_RMNP_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9102.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_55_RMNP_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9102.d,4096,.d,,2026-05-08T23:25:44.306053,2023-01-28T08:23:42-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0089,9.0089,1.0
Miesel_60009_55_RMNP_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9185.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_55_RMNP_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9185.d,4096,.d,,2026-05-08T23:25:44.330053,2023-01-29T14:46:56-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0095,9.0095,1.0
Miesel_60009_55_RMNP_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9577.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_55_RMNP_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9577.d,4096,.d,,2026-05-08T23:25:44.358053,2023-02-12T04:06:03-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0091,9.0091,1.0
Miesel_60009_56_SERC_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9002.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_56_SERC_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9002.d,4096,.d,,2026-05-08T23:25:44.382054,2023-01-26T19:30:18-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0092,9.0092,1.0
Miesel_60009_56_SERC_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9164.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_56_SERC_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9164.d,4096,.d,,2026-05-08T23:25:44.406054,2023-01-29T07:05:38-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0093,9.0093,1.0
Miesel_60009_56_SERC_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9284.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_56_SERC_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9284.d,4096,.d,,2026-05-08T23:25:44.438054,2023-01-31T03:15:04-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0066,9.0066,1.0
Miesel_60009_56_SERC_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9594.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_56_SERC_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9594.d,4096,.d,,2026-05-08T23:25:44.462054,2023-02-12T09:53:59-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0087,9.0087,1.0
Miesel_60009_57_SJER_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9026.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_57_SJER_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9026.d,4096,.d,,2026-05-08T23:25:44.490055,2023-01-27T04:17:30-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.01,9.01,1.0
Miesel_60009_57_SJER_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9096.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_57_SJER_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9096.d,4096,.d,,2026-05-08T23:25:44.518055,2023-01-28T06:11:54-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0099,9.0099,1.0
Miesel_60009_57_SJER_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9240.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_57_SJER_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9240.d,4096,.d,,2026-05-08T23:25:44.538055,2023-01-30T11:08:32-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.009,9.009,1.0
Miesel_60009_57_SJER_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9620.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_57_SJER_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9620.d,4096,.d,,2026-05-08T23:25:44.562055,2023-02-12T18:46:07-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0089,9.0089,1.0
Miesel_60009_58_SOAP_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9048.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_58_SOAP_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9048.d,4096,.d,,2026-05-08T23:25:44.590055,2023-01-27T12:20:46-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0096,9.0096,1.0
Miesel_60009_58_SOAP_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9111.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_58_SOAP_A_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9111.d,4096,.d,,2026-05-08T23:25:44.614055,2023-01-28T11:41:24-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_58_SOAP_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9242.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_58_SOAP_A_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9242.d,4096,.d,,2026-05-08T23:25:44.642056,2023-01-30T11:52:28-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_58_SOAP_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9561.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_58_SOAP_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9561.d,4096,.d,,2026-05-08T23:25:44.666056,2023-02-11T22:38:35-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0092,9.0092,1.0
Miesel_60009_59_STEI_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9041.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_59_STEI_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9041.d,4096,.d,,2026-05-08T23:25:44.690056,2023-01-27T09:47:00-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0065,9.0065,1.0
Miesel_60009_59_STEI_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9156.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_59_STEI_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9156.d,4096,.d,,2026-05-08T23:25:44.710056,2023-01-29T04:09:54-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0087,9.0087,1.0
Miesel_60009_59_STEI_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9195.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_59_STEI_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9195.d,4096,.d,,2026-05-08T23:25:44.742056,2023-01-29T18:26:36-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_59_STEI_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9574.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_59_STEI_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9574.d,4096,.d,,2026-05-08T23:25:44.762057,2023-02-12T03:04:39-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0061,9.0061,1.0
Miesel_60009_60_TALL_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9037.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_60_TALL_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9037.d,4096,.d,,2026-05-08T23:25:44.794057,2023-01-27T08:19:07-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0088,9.0088,1.0
Miesel_60009_60_TALL_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9127.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_60_TALL_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9127.d,4096,.d,,2026-05-08T23:25:44.826057,2023-01-28T17:32:52-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0091,9.0091,1.0
Miesel_60009_60_TALL_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9198.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_60_TALL_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9198.d,4096,.d,,2026-05-08T23:25:44.858057,2023-01-29T19:32:30-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0098,9.0098,1.0
Miesel_60009_60_TALL_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9600.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_60_TALL_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9600.d,4096,.d,,2026-05-08T23:25:44.882057,2023-02-12T11:56:47-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.006,9.006,1.0
Miesel_60009_61_TREE_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9031.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_61_TREE_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9031.d,4096,.d,,2026-05-08T23:25:44.918058,2023-01-27T06:07:20-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.009,9.009,1.0
Miesel_60009_61_TREE_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9122.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_61_TREE_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9122.d,4096,.d,,2026-05-08T23:25:44.942058,2023-01-28T15:43:02-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0099,9.0099,1.0
Miesel_60009_61_TREE_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9177.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_61_TREE_A1_POST_MST_33_Met_SPE_r1_30Jan23_Fir_300SA_IATp03_9177.d,4096,.d,,2026-05-08T23:25:44.966058,2023-01-29T11:51:12-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0093,9.0093,1.0
Miesel_60009_61_TREE_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9633.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_61_TREE_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9633.d,4096,.d,,2026-05-08T23:25:44.990058,2023-02-12T23:12:11-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0088,9.0088,1.0
Miesel_60009_62_UNDE_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9046.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_62_UNDE_A_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_9046.d,4096,.d,,2026-05-08T23:25:45.026059,2023-01-27T11:36:50-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0099,9.0099,1.0
Miesel_60009_62_UNDE_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9088.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_62_UNDE_A_POST_MST_33_H2O_SPE_r2_28Jan23_Alder_300SA_IATp03_9088.d,4096,.d,,2026-05-08T23:25:45.046059,2023-01-28T03:16:10-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0057,9.0057,1.0
Miesel_60009_62_UNDE_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9256.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_62_UNDE_A_POST_MST_33_Met_SPE_r1_300SA_IATp03_9256.d,4096,.d,,2026-05-08T23:25:45.074059,2023-01-30T17:00:00-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0087,9.0087,1.0
Miesel_60009_62_UNDE_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9634.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_62_UNDE_A_POST_MST_33_Met_SPE_r2_300SA_IATp03_9634.d,4096,.d,,2026-05-08T23:25:45.094059,2023-02-12T23:32:39-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0059,9.0059,1.0
Miesel_60009_63_WREF_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8988.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_63_WREF_A1_POST_MST_33_H2O_SPE_r1_26Jan23_Alder_300SA_IATp03_8988.d,4096,.d,,2026-05-08T23:25:45.130059,2023-01-26T14:22:45-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0085,9.0085,1.0
Miesel_60009_63_WREF_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9123.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_63_WREF_A1_POST_MST_33_H2O_SPE_r2_28Jan23_Fir_300SA_IATp03_9123.d,4096,.d,,2026-05-08T23:25:45.154060,2023-01-28T16:05:00-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.006,9.006,1.0
Miesel_60009_63_WREF_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9264.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_63_WREF_A1_POST_MST_33_Met_SPE_r1_300SA_IATp03_9264.d,4096,.d,,2026-05-08T23:25:45.178060,2023-01-30T19:55:44-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0086,9.0086,1.0
Miesel_60009_63_WREF_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9612.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_63_WREF_A1_POST_MST_33_Met_SPE_r2_300SA_IATp03_9612.d,4096,.d,,2026-05-08T23:25:45.210060,2023-02-12T16:02:23-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0089,9.0089,1.0
Miesel_60009_64_ABBY_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9056.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_64_ABBY_A_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9056.d,4096,.d,,2026-05-08T23:25:45.230060,2023-01-27T15:33:14-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0092,9.0092,1.0
Miesel_60009_64_ABBY_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9086.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_64_ABBY_A_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9086.d,4096,.d,,2026-05-08T23:25:45.258060,2023-01-28T02:32:14-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0088,9.0088,1.0
Miesel_60009_64_ABBY_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9280.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_64_ABBY_A_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9280.d,4096,.d,,2026-05-08T23:25:45.314061,2023-01-31T01:47:12-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0089,9.0089,1.0
Miesel_60009_64_ABBY_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9563.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_64_ABBY_A_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9563.d,4096,.d,,2026-05-08T23:25:45.342061,2023-02-11T23:19:31-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.0093,9.0093,1.0
Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9067.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_H2O_SPE_r1_300SA_IATp03_9067.d,4096,.d,,2026-05-08T23:25:45.446062,2023-01-27T19:34:52-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0097,9.0097,1.0
Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9134.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_H2O_SPE_r2_300SA_IATp03_9134.d,4096,.d,,2026-05-08T23:25:45.482062,2023-01-28T20:06:38-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0088,9.0088,1.0
Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9243.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_Met_SPE_r1_300SA_IATp03_9243.d,4096,.d,,2026-05-08T23:25:45.510062,2023-01-30T12:14:26-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41518502797905,1100.0948300354842,9.0063,9.0063,1.0
Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9601.d,/mnt/home/bmeluch/NMDC/nom_processing/miesel_11_8bjf2432/raw/Miesel_60009_65_BARR_Oaf_POST_MSTplus5_33_Met_SPE_r2_300SA_IATp03_9601.d,4096,.d,,2026-05-08T23:25:45.558063,2023-02-12T12:17:15-08:00,placeholder,placeholder,placeholder,profile,1.0,,,positive,147.41519730292927,1100.0949327766375,9.009,9.009,1.0
